"Weekday","FieldOfStudy","Race","Age","Gender","Edu","Political","SocialStatus","Religious","USAScore","UKScore","ItalyScore","ChinaScore"
3,9,"White",64,"Female",9,"Left",7,2,"No_Bias",NA,NA,-1.29249002546802
3,7,"White",17,"Male",3,"Moderate",6,3,"No_Bias",-0.321666090083374,NA,NA
3,10,"Black",15,"Female",3,NA,5,NA,"No_Bias",-0.303499905385313,NA,NA
3,10,"White",16,"Female",2,"Left",6,1,"No_Bias",NA,-0.156117290991049,NA
3,7,"White",17,"Male",3,"Moderate",6,3,"No_Bias",NA,0.0423254980100864,NA
3,5,"White",17,"Female",4,"Right",7,3,"No_Bias",-0.247168216381961,NA,NA
3,15,"White",16,"Female",3,"Moderate",4,2,"No_Bias",NA,NA,-0.487603165477162
3,14,"White",16,"Female",3,"Moderate",8,3,"No_Bias",-0.20302833589176,NA,NA
3,14,"White",25,"Female",9,"Left",8,3,"No_Bias",-0.250530833019419,NA,NA
3,2,"White",59,"Female",5,NA,7,2,"No_Bias",0.429029407987093,NA,NA
3,1,"White",29,"Female",7,"Left",6,1,"No_Bias",0.0272930244784364,NA,NA
3,11,"Asian",NA,NA,9,"Left",6,2,"No_Bias",NA,-0.269289273656205,NA
3,12,"White",30,NA,7,"Left",10,2,"Non_COVID",NA,-0.336215361365052,NA
3,14,"Black",27,"Female",7,"Moderate",2,2,"No_Bias",NA,0.37994415776344,NA
3,12,"White",22,"Female",7,"Left",6,1,"No_Bias",0.145200450961133,NA,NA
3,12,"White",33,"Male",13,"Moderate",9,1,"No_Bias",NA,NA,NA
3,11,"White",42,"Male",7,"Moderate",8,1,"COVID",NA,-0.334210262146824,NA
3,8,"White",19,"Female",6,"Right",7,4,"No_Bias",NA,-0.155582824886023,NA
3,11,"White",21,"Female",6,"Left",5,2,"No_Bias",NA,NA,-0.19480157346254
3,8,"White",18,"Female",4,"Left",5,1,"No_Bias",NA,NA,NA
3,10,"White",50,"Female",11,"Left",5,2,"No_Bias",NA,-0.163992564806919,NA
3,6,"White",18,"Male",4,"Moderate",7,3,"No_Bias",NA,0.277477188907069,NA
3,12,"Other",23,"Female",6,"Moderate",5,2,"No_Bias",NA,-0.00683390708987716,NA
3,2,"Asian",59,"Male",10,"Left",6,1,"No_Bias",-0.0115279836497398,NA,NA
3,14,"White",20,"Male",4,"Right",5,4,"No_Bias",NA,NA,0.0973562617949554
3,15,"White",39,"Female",5,"Left",7,1,"No_Bias",NA,NA,0.235046397510918
3,12,"Other",23,"Female",6,"Moderate",5,2,"No_Bias",NA,NA,-0.0665380497479346
3,14,"White",18,"Male",4,"Right",8,2,"No_Bias",NA,0.241848565916822,NA
3,8,"Black",22,"Female",6,"Moderate",5,4,NA,-0.119718039521178,NA,NA
3,9,"White",33,"Female",7,"Right",8,3,"No_Bias",NA,0.802386277327582,NA
3,10,"White",61,"Male",7,"Moderate",NA,2,"No_Bias",0.700978149808689,NA,NA
3,5,"White",52,"Female",9,"Left",5,3,"No_Bias",NA,1.07150447370626,NA
3,14,"White",70,"Female",6,"Left",4,1,"No_Bias",NA,0.804556916602782,NA
3,11,"Other",20,"Female",5,"Moderate",4,1,"No_Bias",0.18799067470178,NA,NA
3,15,"Asian",18,"Male",3,NA,7,2,"No_Bias",NA,-0.422784504286825,NA
4,8,"Black",24,"Female",7,"Left",7,3,"No_Bias",NA,0.171066049352978,NA
4,12,"White",25,"Female",7,"Moderate",4,4,"No_Bias",-0.372155996256488,NA,NA
4,14,"White",25,"Female",8,NA,6,1,"No_Bias",NA,-0.345258479775032,NA
4,9,"White",24,"Male",9,"Left",5,1,"No_Bias",NA,-0.156408678021414,NA
4,15,"White",18,"Female",4,"Left",5,3,"No_Bias",0.150495487976096,NA,NA
4,10,"Asian",46,"Female",11,NA,7,3,"No_Bias",NA,NA,-0.379946707339683
4,11,"Other",20,"Female",4,"Moderate",6,1,"No_Bias",0.0982599199070765,NA,NA
4,11,"White",24,"Male",6,NA,5,2,"COVID",NA,0.0894697806184156,NA
4,6,"White",26,"Male",6,"Moderate",4,1,"No_Bias",NA,NA,-0.446355656478808
4,2,"Other",31,"Female",7,"Right",8,1,"No_Bias",NA,-0.0312401831322453,NA
4,6,"White",51,"Female",9,"Left",5,3,"No_Bias",NA,-0.487301883429613,NA
4,8,"White",17,"Female",3,NA,7,3,"No_Bias",NA,NA,0.153693510385978
4,10,"White",24,"Female",9,"Left",6,1,"Non_COVID",0.711868266879083,NA,NA
4,2,"Black",41,"Male",5,"Left",6,1,"COVID",NA,NA,0.928558607609929
4,8,"White",18,"Female",4,"Moderate",6,2,"No_Bias",NA,NA,0.297969237384982
4,2,"White",18,"Male",3,NA,7,2,"No_Bias",0.248752126566556,NA,NA
4,1,"White",18,"Male",4,"Moderate",7,3,"No_Bias",NA,NA,0.109561054925577
4,2,"White",18,"Male",5,"Right",6,3,"No_Bias",0.0106025388593064,NA,NA
4,6,"Black",26,NA,13,"Moderate",10,1,NA,0.840111826855718,NA,NA
4,1,"White",51,"Female",7,"Moderate",4,3,"No_Bias",0.152944956669471,NA,NA
4,15,"White",17,"Female",3,"Moderate",5,2,"No_Bias",NA,-0.256221222171576,NA
4,8,"Asian",62,"Female",8,"Left",6,3,"No_Bias",0.0639409796382831,NA,NA
4,11,"Other",21,"Male",5,"Left",5,1,"No_Bias",-0.589386485760465,NA,NA
4,8,"White",45,"Male",7,"Moderate",8,4,"No_Bias",NA,NA,-0.350270863434017
4,11,"Other",21,"Female",6,"Moderate",5,2,"No_Bias",NA,NA,0.664325133665007
4,10,"White",16,"Female",3,"Moderate",6,2,"COVID",NA,NA,-0.0645854592005363
4,1,"White",65,"Male",13,"Left",8,1,"No_Bias",NA,0.095010178940751,NA
4,11,NA,18,"Female",5,NA,5,NA,"No_Bias",-0.151395436656553,NA,NA
4,14,"White",38,"Female",9,"Left",9,1,"No_Bias",NA,NA,-0.37495494342578
4,11,"White",18,"Female",4,"Left",4,1,"No_Bias",0.412495893443368,NA,NA
4,12,"White",71,"Female",13,"Left",10,4,"No_Bias",0.255519938013044,NA,NA
4,5,"Black",52,"Male",9,"Left",4,1,"No_Bias",0.477127963750537,NA,NA
4,8,"Other",19,"Female",5,"Left",3,2,"No_Bias",0.251049058376472,NA,NA
4,11,"White",24,"Female",6,"Left",3,1,"No_Bias",NA,NA,0.127989025431962
4,6,"Asian",16,"Female",3,"Left",7,2,"No_Bias",NA,NA,0.048306213477786
4,12,"Black",41,"Female",5,"Left",7,2,"COVID",NA,NA,0.752011616448493
4,2,"White",62,"Female",9,"Right",8,1,"No_Bias",-0.467376780921305,NA,NA
4,5,"Other",26,"Female",7,NA,6,4,"COVID",NA,0.164062062087861,NA
4,2,"White",16,"Male",3,"Right",6,2,"COVID",NA,-0.297126970913144,NA
4,2,"Black",46,"Female",10,"Left",9,1,"No_Bias",0.193586353532465,NA,NA
4,11,"White",37,"Male",13,"Left",8,3,"No_Bias",0.0478478688412048,NA,NA
4,2,"White",46,"Female",7,"Moderate",7,1,"COVID",0.198473044496653,NA,NA
4,2,"White",16,"Male",3,"Right",6,2,"COVID",NA,NA,-0.0902440409182709
4,7,"White",20,"Female",5,"Left",7,1,"No_Bias",NA,NA,0.733378260850852
4,1,"White",35,"Female",7,"Left",6,1,"No_Bias",0.19594243498143,NA,NA
4,11,"White",33,"Male",5,"Moderate",7,1,NA,NA,NA,-0.461703936465838
4,11,"Other",21,"Male",5,"Left",5,1,"No_Bias",-0.149402845783411,NA,NA
4,8,"White",23,"Female",8,"Moderate",6,3,"No_Bias",0.119102060594479,NA,NA
4,9,"White",57,"Female",13,"Left",7,1,"No_Bias",NA,NA,0.0150489038486222
4,9,"White",54,"Female",7,"Left",8,2,"No_Bias",NA,NA,-0.307656482429794
4,7,"White",60,"Female",7,"Left",8,1,"No_Bias",NA,-0.0636760428557172,NA
4,12,"White",46,"Male",13,"Left",6,1,"No_Bias",-0.403675258698423,NA,NA
4,8,"Asian",29,"Female",5,"Right",4,3,"No_Bias",NA,NA,NA
4,1,"White",35,"Female",13,"Left",8,1,"No_Bias",0.853753838519286,NA,NA
4,12,"White",48,"Male",13,"Left",8,1,"No_Bias",0.119616685121321,NA,NA
4,11,"Other",17,"Female",2,"Left",6,2,"No_Bias",NA,NA,NA
4,13,"Black",31,"Male",9,"Left",4,2,"No_Bias",-0.0743513117396131,NA,NA
4,11,"White",19,"Female",4,"Left",9,2,"No_Bias",0.594387021336957,NA,NA
4,9,"White",50,"Male",13,"Moderate",8,3,"No_Bias",NA,-0.51915336042191,NA
4,4,"Black",18,"Male",2,"Moderate",7,4,"No_Bias",NA,NA,NA
4,11,"Asian",20,"Female",7,"Moderate",8,1,"No_Bias",0.334039518738999,NA,NA
4,11,"White",55,"Male",9,"Right",6,4,"No_Bias",NA,NA,0.181707352478413
4,2,NA,50,"Male",9,"Moderate",8,1,"Non_COVID",NA,0.344540079572285,NA
4,12,"White",29,"Male",13,"Left",4,1,"No_Bias",NA,NA,-0.197915541480951
5,NA,NA,NA,NA,NA,NA,NA,NA,"No_Bias",1.0713983931519,NA,NA
5,11,"Asian",25,"Female",7,"Left",6,2,"COVID",0.474467800898989,NA,NA
5,7,"Asian",70,"Male",13,"Moderate",5,1,"No_Bias",NA,NA,0.268614341616091
5,8,"Asian",19,"Female",4,"Right",6,2,"No_Bias",NA,-0.177511481445053,NA
5,12,"White",42,"Female",7,"Left",4,4,"No_Bias",0.0126697196289176,NA,NA
5,11,"Other",21,"Male",5,"Moderate",5,2,NA,NA,NA,0.689650301781436
5,NA,"White",17,"Male",NA,NA,6,2,"No_Bias",-0.157815205417499,NA,NA
5,9,"White",47,"Male",7,"Left",7,1,"No_Bias",NA,0.228059207546122,NA
5,11,"Other",21,"Female",5,"Moderate",5,2,"No_Bias",NA,NA,0.123590488781124
5,2,"White",25,"Male",6,"Moderate",5,4,"No_Bias",0.0343337930064178,NA,NA
5,15,"White",25,"Female",6,"Left",3,4,"Non_COVID",NA,NA,0.706042375144299
5,14,"Asian",40,"Female",7,"Moderate",4,3,"Non_COVID",NA,0.243013166204043,NA
5,11,"White",21,"Male",5,"Right",9,3,"No_Bias",NA,NA,NA
5,1,"White",65,"Male",7,"Left",6,2,"No_Bias",NA,-0.427378863254842,NA
5,15,"White",16,"Female",3,"Left",7,3,"No_Bias",0.676837754903429,NA,NA
5,4,"White",18,"Male",4,"Right",7,4,"No_Bias",NA,NA,NA
5,11,"White",25,"Female",7,"Left",4,1,"No_Bias",NA,0.53272797963676,NA
5,7,"White",26,"Female",9,"Right",6,3,"No_Bias",-0.427841456653292,NA,NA
5,8,"Other",20,"Female",5,"Left",5,1,"No_Bias",0.404385442512991,NA,NA
5,NA,"White",39,"Female",NA,"Left",2,1,"No_Bias",NA,0.2400875573516,NA
5,13,"Asian",23,"Female",5,"Left",7,4,"No_Bias",-0.685904742933092,NA,NA
5,7,"White",48,"Female",7,"Left",8,1,"No_Bias",0.205512577396611,NA,NA
5,11,"Asian",20,"Female",7,"Moderate",6,2,"Non_COVID",NA,-0.351648890740336,NA
5,15,"Asian",17,"Female",3,"Left",6,1,"No_Bias",NA,0.011531723980519,NA
5,1,"White",NA,NA,7,"Left",6,1,"No_Bias",-0.00265880746321959,NA,NA
5,15,"Asian",18,"Female",4,"Left",6,2,"No_Bias",-0.106471082061596,NA,NA
5,5,NA,38,"Female",9,"Moderate",7,1,"COVID",NA,-0.255332097665295,NA
5,8,NA,NA,NA,13,"Right",7,3,"No_Bias",NA,-0.0925098099873149,NA
5,7,"White",21,"Female",5,NA,6,1,"No_Bias",NA,0.539329934502335,NA
5,10,"White",25,"Female",9,"Left",4,2,"No_Bias",NA,0.115782588050068,NA
5,2,"Asian",55,"Male",9,"Right",6,2,"No_Bias",NA,NA,0.180271700239408
5,NA,NA,28,"Female",NA,NA,6,NA,"No_Bias",0.344634398781931,NA,NA
5,12,"White",29,"Male",7,"Left",7,1,"No_Bias",-0.127254871443181,NA,NA
5,2,"Other",45,"Male",13,"Right",6,4,"No_Bias",-0.372674010608881,NA,NA
5,6,"White",38,"Male",9,"Moderate",8,3,"No_Bias",NA,NA,0.412207729668422
5,9,"White",56,"Female",8,"Moderate",6,2,"COVID",NA,0.768896354670447,NA
5,11,"Asian",21,"Female",6,"Left",5,1,"No_Bias",0.131603415927957,NA,NA
5,10,"White",52,"Female",11,"Left",9,1,"No_Bias",NA,NA,0.18768074790226
5,5,"White",31,"Female",9,"Left",6,1,"No_Bias",NA,0.325146569461142,NA
5,6,"White",63,"Male",5,NA,8,1,"No_Bias",NA,NA,0.859329016648812
5,7,"White",34,NA,14,"Left",7,1,"No_Bias",0.87315905590448,NA,NA
5,15,"White",45,"Female",4,NA,2,3,"No_Bias",NA,-0.0222169444812513,NA
5,9,"Other",44,"Female",13,"Left",8,2,"No_Bias",0.339323284120755,NA,NA
5,3,"White",23,"Female",7,"Left",7,1,"No_Bias",NA,NA,-0.434338216359375
5,11,"White",23,"Female",7,"Left",3,1,"No_Bias",NA,NA,0.356862966143016
5,8,"White",40,"Male",12,"Left",7,3,"No_Bias",NA,NA,-0.161314292106199
5,8,"White",30,"Female",7,"Left",8,1,"No_Bias",NA,NA,-0.519944499431379
5,14,"White",51,"Male",9,"Left",9,2,"No_Bias",NA,-0.872171421044591,NA
5,3,"White",62,"Female",9,"Right",7,1,"No_Bias",-0.0483580351252817,NA,NA
5,8,"White",61,"Male",12,"Left",9,2,"No_Bias",0.0364662764164638,NA,NA
5,9,"White",18,"Female",4,"Left",7,3,"No_Bias",0.00184001017151704,NA,NA
5,NA,"White",16,"Female",NA,"Left",7,1,"No_Bias",NA,NA,-0.0650430995863602
5,3,"White",22,"Female",7,NA,6,3,"COVID",NA,0.185879618780337,NA
5,14,"White",22,"Male",5,NA,8,3,"No_Bias",NA,-0.307960586756807,NA
5,4,"White",15,"Male",3,NA,7,1,NA,NA,-0.085462343735919,NA
5,11,"Asian",19,"Female",4,"Moderate",6,1,NA,0.643507498328048,NA,NA
5,11,"Other",19,"Female",5,"Left",5,1,"No_Bias",NA,NA,0.158173708505126
5,9,"White",43,"Female",8,"Left",7,1,"No_Bias",0.752256030877565,NA,NA
5,2,"Asian",47,"Male",10,"Left",7,1,"No_Bias",NA,-0.0930191561923011,NA
5,3,"Other",21,"Female",6,NA,4,2,"No_Bias",NA,-0.100152752134389,NA
5,10,"Asian",49,"Female",11,"Left",9,2,"No_Bias",NA,NA,0.78577146394577
5,8,"White",71,"Male",7,"Left",9,1,"No_Bias",NA,NA,0.187971456401204
5,15,"White",18,"Male",4,"Moderate",4,2,"No_Bias",NA,0.157021151383031,NA
5,13,"White",25,"Female",7,"Left",7,1,"No_Bias",NA,0.55260738722312,NA
5,14,"White",48,"Female",5,"Moderate",4,3,"No_Bias",-0.440807501656916,NA,NA
5,13,"White",22,"Female",7,"Left",5,1,"No_Bias",-0.278002859381089,NA,NA
6,11,"White",20,"Female",4,"Left",5,2,"No_Bias",NA,NA,0.213818414610525
6,11,"Asian",19,"Male",5,"Moderate",7,1,"Non_COVID",-0.408963818769385,NA,NA
6,10,"Other",19,"Male",4,"Left",7,2,NA,NA,NA,0.701833815773642
6,14,"White",22,"Male",7,"Left",5,1,"No_Bias",NA,0.488414836337199,NA
6,NA,NA,19,"Male",NA,"Left",8,2,"No_Bias",NA,NA,-0.479534437890893
6,2,"White",65,"Female",5,"Moderate",6,2,"COVID",NA,NA,-0.502097754835217
6,14,NA,32,"Female",6,"Moderate",5,2,"COVID",0.462509555963362,NA,NA
6,10,"Other",46,"Female",11,"Left",5,3,"No_Bias",NA,NA,-0.149077160200996
6,5,"White",52,"Female",9,"Left",7,3,"No_Bias",-0.00756324946990094,NA,NA
6,11,"Other",28,"Female",7,"Moderate",4,1,"No_Bias",NA,NA,NA
6,11,"Asian",19,"Female",4,"Moderate",5,2,"No_Bias",NA,NA,0.41137784163692
6,1,"Other",49,"Male",9,"Moderate",7,1,"No_Bias",0.145545214261972,NA,NA
6,5,"Other",41,"Female",5,"Moderate",5,1,"No_Bias",-0.145738631053447,NA,NA
6,13,"White",39,"Male",7,"Left",8,1,"No_Bias",NA,-0.504971334235264,NA
6,11,"White",29,"Female",5,"Moderate",6,1,"No_Bias",NA,NA,-0.559045794648975
6,11,"White",15,"Female",3,"Right",5,3,"No_Bias",0.366416975121331,NA,NA
6,1,"White",24,"Female",4,NA,7,1,"COVID",NA,NA,0.600928001708782
6,10,"White",32,"Male",11,NA,7,2,"COVID",NA,NA,0.44949143391994
6,9,"White",53,"Female",9,"Left",7,1,"COVID",NA,NA,0.219243921365633
6,14,"Other",35,"Female",7,"Moderate",5,2,"No_Bias",NA,NA,-0.0801089965723238
6,6,"Black",19,"Female",4,"Moderate",5,3,"No_Bias",NA,NA,-0.213518150200748
6,8,"White",59,"Male",12,NA,9,4,"No_Bias",0.00911345672303485,NA,NA
6,13,"Asian",26,"Female",7,"Moderate",8,1,NA,NA,0.291021984479945,NA
6,2,"White",67,"Male",7,"Left",7,1,"No_Bias",NA,-0.257466667637069,NA
6,4,NA,26,"Male",7,"Right",9,3,"COVID",0.432714301147381,NA,NA
6,1,"White",55,"Female",6,"Right",7,4,"No_Bias",NA,NA,0.317356118629158
6,1,"White",33,"Male",8,"Right",6,1,"No_Bias",NA,NA,-0.0720232022811779
6,2,"White",63,"Female",13,NA,9,2,NA,0.339156309518268,NA,NA
6,13,"Black",16,"Female",3,"Left",6,3,"No_Bias",NA,NA,-0.20508850644406
6,11,"White",15,"Female",2,NA,5,2,NA,0.0446929926406736,NA,NA
6,9,"Black",29,"Male",7,"Left",5,2,"COVID",NA,0.686782791987295,NA
6,9,"White",19,"Female",5,"Left",5,1,"Non_COVID",NA,NA,0.950553971025174
6,10,"White",42,"Male",8,NA,10,1,NA,NA,NA,0.598736306695067
6,9,"White",19,"Female",5,"Left",5,1,"No_Bias",-0.254980675274688,NA,NA
6,NA,NA,58,"Female",NA,NA,NA,NA,"No_Bias",NA,0.847981204923975,NA
6,1,"White",21,"Female",5,"Moderate",9,1,NA,NA,-0.299298775102833,NA
6,1,"Asian",19,"Female",5,"Left",8,2,"No_Bias",NA,NA,NA
6,4,"White",54,"Female",8,"Moderate",5,1,"No_Bias",NA,0.740316525639908,NA
6,14,NA,NA,NA,2,"Moderate",4,2,"No_Bias",NA,NA,NA
6,6,"White",38,"Male",9,"Moderate",4,1,"No_Bias",NA,NA,-0.258692733856221
6,5,"White",26,"Female",9,"Left",7,3,"No_Bias",NA,-0.208215774811082,NA
6,1,"Other",24,"Male",6,"Left",5,2,"COVID",-0.196027330960408,NA,NA
6,2,"White",15,"Male",3,"Moderate",3,1,"No_Bias",0.609443115286556,NA,NA
6,14,"Black",18,"Male",2,"Moderate",7,3,NA,NA,NA,-0.0161672768548325
